ID,Likes,Dislikes
063730,521644,3215
063731,640518,9543
063732,960579,1027
063733,302574,8680
063734,903553,6525
063735,773065,3233
063736,602474,8273
063737,163678,757
063738,472349,2178
063739,203955,8705
063740,872960,294
063741,602185,8998
063742,132659,9020
063743,946668,2329
063744,705589,8179
063745,967054,9709
063746,405492,3981
063747,725077,1745
063748,136714,9916
063749,484811,5296
063750,77258,3483
063751,31613,3592
063752,614585,5031
063753,121818,7907
063754,915264,6159
063755,561790,4782
063756,303285,3605
063757,123731,7357
063758,81072,1600
063759,40670,5996
063760,468485,1276
063761,707985,728
063762,21868,3896
063763,623286,7731
063764,794711,4308
063765,37417,6936
063766,648970,5501
063767,981387,4496
063768,316745,4185
063769,826206,7279
063770,29465,5124
063771,779395,1555
063772,641048,8153
063773,859356,6046
063774,605622,7261
063775,490284,8922
063776,337445,1720
063777,720624,1841
063778,726295,3004
063779,192902,2715
063780,606556,326
063781,405562,8609
063782,876438,5199
063783,247227,4780
063784,641671,7309
063785,382139,5219
063786,848256,8590
063787,313244,5387
063788,254030,3924
063789,755394,6762
063790,523058,5904
063791,148059,330
063792,958609,3044
063793,925374,2632
063794,140089,7334
063795,447206,7619
063796,951672,1283
063797,528562,2875
063798,558565,489
063799,795770,7144
063800,76057,2262
063801,912801,9029
063802,881309,6665
063803,401881,2130
063804,607416,8688
063805,438426,7574
063806,903710,56
063807,119509,8523
063808,710782,85
063809,801473,9052
063810,434584,847
063811,899026,8
063812,467775,7524
063813,14485,5134
063814,81616,9515
063815,574643,7170
063816,298846,7337
063817,604361,9625
063818,427773,6646
063819,774768,5820
063820,856903,2586
063821,762812,7650
063822,390147,4539
063823,411900,5817
063824,732942,5646
063825,416915,717
063826,270948,8043
063827,140598,3888
063828,144405,3920
063829,616586,809
063830,192883,6307
063831,503465,5694
063832,284454,3284
063833,323438,314
063834,743462,2214
063835,983085,6183
063836,815653,1051
063837,634677,6201
063838,938827,1952
063839,154983,6717
063840,697372,979
063841,157456,4284
063842,763252,2998
063843,208069,5792
063844,918047,1035
063845,818080,4746
063846,668573,2380
063847,806816,633
063848,551401,8516
063849,213724,3857
063850,762863,8277
063851,383574,8436
063852,566536,8929
063853,988396,6930
063854,775067,4822
063855,78007,7502
063856,723696,5411
063857,110914,2751
063858,633161,8136
063859,381598,7932
063860,489106,35
063861,951824,2412
063862,985921,3229
063863,663593,4607
063864,215295,5136
063865,723624,5774
063866,499057,6643
063867,237273,5788
063868,573596,4885
063869,759231,1126
063870,113970,3674
063871,280620,6134
063872,921251,9968
063873,141447,3110
063874,938472,4101
063875,659266,273
063876,594106,8774
063877,310197,9102
063878,55839,9127
063879,114190,1236
063880,799467,9160
063881,862067,8390
063882,521741,8872
063883,133609,5493
063884,561109,2150
063885,744627,3908
063886,995505,6172
063887,508638,5888
063888,348861,5656
063889,822999,2453
063890,191022,5182
063891,115256,2741
063892,458488,9343
063893,349575,4080
063894,318558,8241
063895,735984,9308
063896,503247,7054
063897,463126,6842
063898,193659,8854
063899,422178,413
063900,117954,2921
063901,750064,882
063902,513031,1964
063903,271440,9869
063904,448618,9745
063905,859323,322
063906,289212,4688
063907,186471,1082
063908,498293,1451
063909,237963,72
063910,824361,2180
063911,908954,4903
063912,292310,4597
063913,513502,7383
063914,288993,9766
063915,85846,5228
063916,271838,5536
063917,240952,6592
063918,648589,4438
063919,913447,8876
063920,725433,4115
063921,875642,7410
063922,915158,11
063923,508274,2378
063924,777787,7347
063925,819175,9490
063926,501166,1280
063927,12393,21
063928,299360,621
063929,721740,9523
063930,302840,7480
063931,411114,4680
063932,725769,8904
063933,638697,4546
063934,323359,6540
063935,491564,5433
063936,212768,6725
063937,376054,2661
063938,759596,1974
063939,463314,6166
063940,364526,183
063941,486235,9043
063942,572459,8187
063943,636785,1059
063944,653810,6900
063945,521957,1010
063946,754678,7343
063947,987527,9255
063948,290601,7407
063949,238371,5648
063950,984853,3663
063951,825370,833
063952,491831,4576
063953,911377,894
063954,807794,2742
063955,133688,7412
063956,267475,2982
063957,212216,9185
063958,994342,6354
063959,287187,8031
063960,797177,1739
063961,945418,2732
063962,973519,8689
063963,723319,5306
063964,828265,2397
063965,932963,295
063966,75822,370
063967,263373,2038
063968,335742,1351
063969,66916,111
063970,189897,5302
063971,626654,9124
063972,515637,3149
063973,542598,5075
063974,543518,2320
063975,346739,9359
063976,232270,2520
063977,470477,1310
063978,618162,1240
063979,26540,7470
063980,155316,3258
063981,264059,5963
063982,506711,7139
063983,801330,4503
063984,811682,2668
063985,754149,2201
063986,900507,2807
063987,168665,1275
063988,42421,8807
063989,4454,5386
063990,603604,931
063991,48317,2479
063992,987935,2812
063993,488946,4070
063994,289875,9685
063995,108562,4224
063996,441026,8468
063997,519536,3219
063998,602258,2790
063999,849782,385
064000,457069,1840
064001,165503,3256
064002,598162,62
064003,711852,8723
064004,86444,7344
064005,714566,7569
064006,563174,4638
064007,317230,348
064008,726729,2343
064009,449679,7031
064010,645811,8174
064011,259265,1926
064012,741315,4361
064013,109020,2412
064014,779407,8938
064015,984283,6625
064016,257889,2550
064017,36243,3767
064018,443026,5439
064019,859689,7727
064020,474324,9845
064021,153734,8789
064022,366426,7519
064023,413122,7328
064024,639425,7064
064025,329538,3081
064026,785242,4739
064027,660249,1545
064028,827974,8536
064029,334532,2497
064030,853439,6076
064031,541559,3236
064032,859487,6421
064033,771797,1737
064034,271788,6673
064035,448582,472
064036,927947,3645
064037,750603,4185
064038,728234,996
064039,153355,6964
064040,169093,2466
064041,569012,287
064042,935980,9791
064043,301494,8103
064044,946662,8276
064045,420367,8910
064046,434177,8842
064047,941876,6307
064048,590877,6959
064049,56117,768
064050,747818,5152
064051,360714,7182
064052,51705,5694
064053,864860,8714
064054,200822,8634
064055,423077,2709
064056,239762,7104
064057,277352,7055
064058,805975,8660
064059,177165,2659
064060,16220,7899
064061,298697,9651
064062,303262,1935
064063,451198,8973
064064,498538,5849
064065,705451,8150
064066,875039,8588
064067,945378,6650
064068,691693,5164
064069,653274,8833
064070,12663,9674
064071,678501,2636
064072,725610,9997
064073,637336,3429
064074,113298,542
064075,858916,8304
064076,526013,7790
064077,302182,4722
064078,990038,9202
064079,182007,8021
064080,101384,1403
064081,652464,7411
064082,770234,6416
064083,326183,2744
064084,255278,8169
064085,725382,4984
064086,449135,5149
064087,11174,8375
064088,481484,4859
064089,547188,7667
064090,804482,466
064091,167700,8752
064092,710165,5661
064093,120966,3019
064094,494131,2415
064095,638403,6341
064096,7771,4239
064097,560160,5875
064098,922250,3363
064099,273544,9538
064100,435963,515
064101,106448,3576
064102,56090,3555
064103,188017,8188
064104,456725,7678
064105,163914,3073
064106,739587,7753
064107,536142,223
064108,371078,1946
064109,442116,7501
064110,846353,9307
064111,129855,9480
064112,364540,5138
064113,290133,3413
064114,801259,7901
064115,96949,7674
064116,882793,7494
064117,929816,6700
064118,639734,2594
064119,271052,4277
064120,226678,2876
064121,843997,636
064122,347182,2345
064123,135020,4956
064124,734848,2870
064125,55657,3881
064126,112499,5115
064127,818595,7616
064128,721046,1625
064129,568121,934
064130,354176,2616
064131,100910,2229
064132,368370,4311
064133,400388,6305
064134,461185,5805
064135,359023,3049
064136,12249,2809
064137,322517,4480
064138,50049,708
064139,630466,5878
064140,594270,1066
064141,826862,3944
064142,913388,173
064143,905563,7958
064144,500113,9450
064145,774572,1706
064146,251957,6777
064147,59661,2328
064148,225318,650
064149,561824,4914
064150,78861,6121
064151,817131,6662
064152,985064,9138
064153,237310,2454
064154,905275,5443
064155,945600,2281
064156,687616,5630
064157,399300,260
064158,626484,1031
064159,685721,2401
064160,549410,6384
064161,400520,3868
064162,463698,7613
064163,836683,9509
064164,768738,2793
064165,962615,7632
064166,356613,9336
064167,516479,8791
064168,685203,978
064169,83062,5155
064170,903278,8185
064171,530412,2655
064172,375634,1807
064173,149966,4931
064174,624040,550
064175,30033,2101
064176,855957,448
064177,936498,2225
064178,463036,1403
064179,101429,6408
064180,750477,1429
064181,727588,4341
064182,54542,4509
064183,350173,7061
064184,501730,7113
064185,329357,1279
064186,106005,4391
064187,263346,3043
064188,311133,3450
064189,930327,2120
064190,471071,3061
064191,694199,6593
064192,364384,5800
064193,99359,2349
064194,125580,5325
064195,518828,6066
064196,610275,7181
064197,585495,5987
064198,447525,4630
064199,591538,6433
064200,12737,1330
064201,821924,9431
064202,149630,9636
064203,979331,6079
064204,993265,888
064205,354710,7787
064206,740681,195
064207,872499,7183
064208,792683,4106
064209,716318,9710
064210,674447,6467
064211,430949,9626
064212,818367,9062
064213,639656,6479
064214,514767,172
064215,196629,6779
064216,251718,982
064217,676608,3095
064218,534930,7961
064219,452350,5862
064220,192851,3709
064221,274342,4141
064222,153609,5436
064223,401606,1340
064224,464094,8306
064225,82756,8793
064226,579632,3259
064227,686285,9932
064228,976507,797
064229,137572,1270
064230,952537,3418
064231,170321,5899
064232,112144,3601
064233,994276,8202
064234,768593,1061
064235,317463,2586
064236,615715,5197
064237,7686,9074
064238,493015,9683
064239,188199,9942
064240,937590,8124
064241,651512,5990
064242,700732,5594
064243,198849,6359
064244,735129,2846
064245,758366,1669
064246,600144,3243
064247,208928,1247
064248,667197,5576
064249,764755,7830
064250,6762,7366
064251,700710,5363
064252,769463,7380
064253,910092,5848
064254,739291,2192
064255,101192,6541
064256,989292,4380
064257,424071,6764
064258,587931,8392
064259,574003,4078
064260,530667,7348
064261,664145,1239
064262,17873,3628
064263,909691,3830
064264,798801,3598
064265,389193,5597
064266,109316,9860
064267,466342,3095
064268,658035,3960
064269,739481,5540
064270,992475,6089
064271,466944,1505
064272,820782,3322
064273,680179,6106
064274,888799,9095
064275,141943,7688
064276,678942,9772
064277,37087,839
064278,953151,6007
064279,285019,9586
064280,61217,9003
064281,426424,318
064282,798505,8264
064283,699885,6597
064284,478461,9374
064285,783280,1955
064286,162279,7456
064287,97153,4967
064288,569635,3053
064289,134986,1777
064290,458571,2201
064291,400469,7914
064292,664569,6886
064293,332513,6048
064294,62817,7615
064295,592995,707
064296,317751,3131
064297,389478,8827
064298,483614,5535
064299,32979,2359
064300,73576,1684
064301,310861,9905
064302,181302,5328
064303,950276,9403
064304,2529,6019
064305,610561,7776
064306,682963,7896
064307,943328,9127
064308,547543,165
064309,433368,2086
064310,528682,4237
064311,119117,6591
064312,497781,3095
064313,787782,3648
064314,455927,2887
064315,667572,9659
064316,396120,5231
064317,944248,7434
064318,227362,3816
064319,398094,1445
064320,711872,5852
064321,299173,4153
064322,430285,6636
064323,816712,693
064324,109784,7934
064325,605177,5653
064326,725532,8873
064327,207436,7145
064328,544276,3693
064329,788946,2154
064330,594528,5117
064331,596878,9637
064332,166933,6926
064333,179074,6612
064334,948736,4924
064335,92209,8744
064336,334975,8921
064337,282111,3255
064338,457192,8770
064339,879754,8888
064340,966715,2233
064341,303177,8892
064342,948703,6503
064343,878827,9003
064344,501831,2292
064345,590416,6827
064346,814743,1398
064347,796394,3726
064348,723520,3575
064349,570894,4647
064350,551056,3708
064351,71779,1184
064352,125328,7311
064353,102741,9485
064354,179955,5154
064355,838293,8417
064356,438949,1362
064357,463221,8784
064358,774542,23
064359,584278,613
064360,158537,6457
064361,417650,8186
064362,947207,1665
064363,459737,6307
064364,807094,3361
064365,23969,8450
064366,782528,8793
064367,172476,8143
064368,987159,2888
064369,293111,9085
064370,68493,4261
064371,697626,2106
064372,43917,3846
064373,870993,572
064374,193398,6653
064375,548185,1768
064376,159130,4455
064377,130839,129
064378,578375,1900
064379,985079,1272
064380,969009,4819
064381,624056,9567
064382,738846,2614
064383,7150,9970
064384,442640,6271
064385,108092,4006
064386,882449,5061
064387,848497,8135
064388,730098,4900
064389,368305,9575
064390,374234,374
064391,387985,4960
064392,137224,1415
064393,233971,7466
064394,19883,2539
064395,815539,9291
064396,575914,8241
064397,748952,2269
064398,878591,7675
064399,820927,7952
064400,629652,8990
064401,83673,8983
064402,437363,3223
064403,908810,9574
064404,397086,6440
064405,133937,6943
064406,278697,3870
064407,297653,2035
064408,614983,4453
064409,873679,5943
064410,995128,8178
064411,965970,7646
064412,512653,1320
064413,466058,7805
064414,673015,2897
064415,669479,3073
064416,250024,7555
064417,446556,6225
064418,951871,6297
064419,922685,1719
064420,576497,2721
064421,568803,7160
064422,14487,3533
064423,483632,7058
064424,359571,7890
064425,604732,9957
064426,257088,8209
064427,470628,826
064428,893369,4263
064429,336313,8481
064430,113029,7905
064431,631323,5306
